timestamp_utc,time_source,hhmmss_gps,latitude,longitude,hdop,gps_altitude,pressure_altitude,t_internal,t_external,pressure_kpa
2026-04-12 11:48:25,GPS,114825,54.48711483333334,-6.6909323333333335,0.61,18678.3,17964.006498520102,-4.5625,-49.25,6.682603132109333
2026-04-12 11:48:59,GPS,114859,54.486770166666666,-6.693078833333333,0.61,18986.2,18206.206929851454,-4.875,-49.25,6.366264576740752
2026-04-12 11:49:29,GPS,114929,54.48675633333333,-6.694870333333333,0.63,19272.5,18451.101193687766,-5.1875,-49.25,6.058846881742007
2026-04-12 11:50:04,GPS,115004,54.48643233333333,-6.697038333333333,0.62,19592.1,18706.254056798545,-5.5,-49.125,5.751450733076664
2026-04-12 11:50:35,GPS,115035,54.4865185,-6.698644833333333,0.62,19884.7,18939.95748045474,-5.75,-48.9375,5.481094711890226
2026-04-12 11:51:06,GPS,115106,54.48655316666667,-6.699749166666667,0.62,20179.0,19163.253315140628,-6.0,-48.5,5.232482921080373
2026-04-12 11:51:37,GPS,115137,54.485705,-6.7005695,0.62,20446.5,19383.523618438077,-6.25,-47.875,4.996264982394772
2026-04-12 11:52:10,GPS,115210,54.485443333333336,-6.7029585,0.62,20749.8,19610.909957536398,-6.5,-47.375,4.761549362655394
2026-04-12 11:52:44,GPS,115244,54.48543733333333,-6.705508666666667,0.63,21079.7,19861.46658192488,-6.75,-47.125,4.513338950151854
2026-04-12 11:53:15,GPS,115315,54.485354666666666,-6.7060075,0.62,21374.2,20094.638986609738,-6.9375,-46.6875,4.291863434247338
2026-04-12 11:53:47,GPS,115347,54.485119166666664,-6.707413333333333,0.62,21690.6,20330.98713145922,-7.125,-46.4375,4.076435769411662
2026-04-12 11:54:18,GPS,115418,54.484935666666665,-6.709631666666667,0.63,21964.4,20545.152253652363,-7.3125,-46.25,3.8888699123680124
2026-04-12 11:54:46,GPS,115446,0.0,0.0,0.0,0.0,20766.181321314747,-7.4375,-46.125,3.7026828406454295
